order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,sales_amount,channel,payment_method,shipping_priority
8241,2024-08-04 01:00:00,479,80,244,17.07,0,4165.08,Distributor,Invoice,Standard
8242,2024-03-15 13:00:00,274,5,52,14.81,5,731.61,Key Account,Credit Card,Express
8243,2024-06-09 14:00:00,183,31,219,12.13,0,2656.47,Key Account,Bank Transfer,Express
8244,2024-05-24 16:00:00,444,136,224,12.1,5,2574.88,Online,Bank Transfer,Express
8245,2024-08-03 10:00:00,208,19,47,20.33,5,907.73,Distributor,Bank Transfer,Standard
8246,2024-09-18 15:00:00,67,100,132,8.26,0,1090.32,Distributor,Credit Card,Express
8247,2024-05-11 14:00:00,378,85,267,6.06,10,1456.22,Key Account,Credit Card,Express
8248,2024-03-27 07:00:00,353,50,179,20.64,0,3694.56,Online,Invoice,Standard
8249,2024-01-21 01:00:00,69,154,51,21.38,0,1090.38,Online,Bank Transfer,Express
8250,2024-05-16 16:00:00,307,255,178,24.97,0,4444.66,Key Account,Credit Card,Standard
8251,2024-08-28 04:00:00,290,298,213,43.04,5,8709.14,Online,Invoice,Standard
8252,2024-04-11 17:00:00,457,66,20,20.82,10,374.76,Key Account,Credit Card,Express
8253,2024-08-31 18:00:00,335,249,84,35.5,5,2832.9,Distributor,Invoice,Express
8254,2024-11-20 17:00:00,284,182,108,64.24,0,6937.92,Key Account,Credit Card,Express
8255,2024-06-21 21:00:00,437,8,182,49.14,0,8943.48,Online,Invoice,Standard
8256,2024-10-25 18:00:00,122,208,8,26.68,0,213.44,Key Account,Invoice,Express
8257,2024-07-25 17:00:00,315,217,72,45.89,0,3304.08,Distributor,Credit Card,Standard
8258,2024-04-25 15:00:00,448,62,312,13.66,5,4048.82,Distributor,Credit Card,Standard
8259,2024-07-13 10:00:00,268,100,11,8.26,0,90.86,Distributor,Credit Card,Standard
8260,2024-04-23 02:00:00,3,138,43,10.59,0,455.37,Online,Credit Card,Standard
8261,2024-03-12 12:00:00,324,109,46,25.97,0,1194.62,Online,Credit Card,Express
8262,2024-01-30 00:00:00,87,219,251,32.07,0,8049.57,Online,Bank Transfer,Standard
8263,2024-01-02 15:00:00,451,150,55,17.02,5,889.29,Distributor,Credit Card,Express
8264,2024-07-24 23:00:00,344,293,2,32.94,5,62.59,Distributor,Credit Card,Express
8265,2024-05-24 10:00:00,223,184,171,68.42,5,11114.83,Key Account,Credit Card,Express
8266,2024-06-11 05:00:00,248,30,45,44.76,0,2014.2,Online,Invoice,Standard
8267,2024-10-21 10:00:00,464,118,272,12.41,0,3375.52,Online,Bank Transfer,Express
8268,2024-02-24 07:00:00,206,149,290,6.29,0,1824.1,Key Account,Bank Transfer,Standard
8269,2024-07-27 23:00:00,319,225,132,35.65,0,4705.8,Online,Invoice,Express
8270,2024-06-06 14:00:00,309,277,306,29.25,5,8502.98,Online,Invoice,Express
8271,2024-05-21 00:00:00,404,9,137,19.76,10,2436.41,Distributor,Invoice,Standard
8272,2024-02-03 09:00:00,322,134,65,8.5,10,497.25,Distributor,Credit Card,Express
8273,2024-07-19 16:00:00,476,206,301,24.36,10,6599.12,Online,Credit Card,Standard
8274,2024-05-20 08:00:00,315,46,184,18.59,0,3420.56,Online,Credit Card,Standard
8275,2024-03-10 14:00:00,290,19,176,20.33,0,3578.08,Distributor,Credit Card,Express
8276,2024-05-05 12:00:00,13,261,146,30.31,0,4425.26,Distributor,Invoice,Express
8277,2024-11-03 15:00:00,386,74,291,16.08,5,4445.32,Key Account,Bank Transfer,Express
8278,2024-10-13 18:00:00,411,8,196,49.14,0,9631.44,Key Account,Credit Card,Express
8279,2024-06-19 16:00:00,190,235,40,31.41,10,1130.76,Distributor,Bank Transfer,Standard
8280,2024-12-11 07:00:00,444,259,45,34.08,5,1456.92,Online,Credit Card,Express
8281,2024-09-07 09:00:00,364,101,309,27.87,10,7750.65,Key Account,Bank Transfer,Standard
8282,2024-01-06 16:00:00,347,247,58,26.75,10,1396.35,Key Account,Bank Transfer,Standard
8283,2024-09-20 14:00:00,433,256,115,19.54,0,2247.1,Key Account,Bank Transfer,Standard
8284,2024-12-23 00:00:00,408,168,289,29.87,0,8632.43,Distributor,Bank Transfer,Standard
8285,2024-09-28 20:00:00,496,145,244,11.54,5,2674.97,Key Account,Bank Transfer,Express
8286,2024-10-13 17:00:00,186,39,309,31.0,10,8621.1,Online,Bank Transfer,Express
8287,2024-08-08 17:00:00,426,163,177,5.45,0,964.65,Distributor,Invoice,Express
8288,2024-10-06 13:00:00,178,37,9,47.85,5,409.12,Key Account,Credit Card,Express
8289,2024-12-07 23:00:00,440,59,15,13.95,0,209.25,Online,Invoice,Express
8290,2024-12-08 21:00:00,293,172,189,33.82,10,5752.78,Key Account,Credit Card,Standard
8291,2024-03-11 18:00:00,157,106,386,26.97,5,9889.9,Distributor,Invoice,Standard
8292,2024-07-15 10:00:00,426,37,292,47.85,0,13972.2,Online,Bank Transfer,Standard
8293,2024-09-26 00:00:00,215,24,325,18.59,10,5437.57,Online,Invoice,Express
8294,2024-08-03 21:00:00,477,168,245,29.87,5,6952.24,Distributor,Invoice,Express
8295,2024-08-26 20:00:00,429,11,255,12.12,0,3090.6,Distributor,Invoice,Standard
8296,2024-09-07 08:00:00,438,6,221,21.77,0,4811.17,Key Account,Invoice,Express
8297,2024-07-29 03:00:00,66,235,350,31.41,10,9894.15,Distributor,Invoice,Standard
8298,2024-04-02 12:00:00,102,299,318,31.13,5,9404.37,Distributor,Credit Card,Express
8299,2024-03-03 17:00:00,283,195,297,28.43,10,7599.34,Key Account,Credit Card,Standard
8300,2024-06-05 09:00:00,73,80,368,17.07,5,5967.67,Key Account,Invoice,Standard
8301,2024-02-09 14:00:00,308,299,269,31.13,0,8373.97,Distributor,Credit Card,Standard
8302,2024-06-26 01:00:00,187,175,216,29.99,0,6477.84,Distributor,Bank Transfer,Express
8303,2024-08-22 16:00:00,15,160,304,10.73,5,3098.82,Distributor,Bank Transfer,Standard
8304,2024-12-16 14:00:00,334,46,299,18.59,0,5558.41,Key Account,Credit Card,Express
8305,2024-01-09 09:00:00,206,211,298,55.6,5,15740.36,Distributor,Credit Card,Express
8306,2024-03-05 20:00:00,291,232,211,31.33,5,6280.1,Key Account,Invoice,Express
8307,2024-08-12 18:00:00,275,84,254,20.84,10,4764.02,Distributor,Invoice,Express
8308,2024-01-18 14:00:00,107,254,20,44.75,5,850.25,Key Account,Credit Card,Express
8309,2024-08-08 12:00:00,283,17,104,17.51,0,1821.04,Online,Bank Transfer,Express
8310,2024-02-20 23:00:00,477,194,173,65.24,5,10722.19,Online,Credit Card,Express
8311,2024-04-17 02:00:00,292,136,72,12.1,0,871.2,Online,Bank Transfer,Express
8312,2024-04-23 04:00:00,49,77,37,23.57,0,872.09,Key Account,Credit Card,Express
8313,2024-05-21 22:00:00,424,262,279,43.13,0,12033.27,Key Account,Invoice,Express
8314,2024-08-01 07:00:00,399,92,157,27.54,0,4323.78,Online,Bank Transfer,Standard
8315,2024-05-18 16:00:00,37,270,195,20.33,10,3567.91,Online,Invoice,Standard
8316,2024-08-18 20:00:00,279,33,265,36.44,0,9656.6,Key Account,Invoice,Express
8317,2024-05-16 18:00:00,142,124,246,5.2,5,1215.24,Distributor,Credit Card,Express
8318,2024-09-03 03:00:00,141,147,52,24.78,0,1288.56,Online,Invoice,Standard
8319,2024-07-01 15:00:00,304,135,382,25.04,0,9565.28,Distributor,Bank Transfer,Express
8320,2024-05-25 09:00:00,185,108,8,9.48,10,68.26,Distributor,Credit Card,Express
8321,2024-08-08 13:00:00,90,225,160,35.65,10,5133.6,Online,Invoice,Standard
8322,2024-06-07 17:00:00,408,243,331,31.33,5,9851.72,Distributor,Credit Card,Standard
8323,2024-11-01 12:00:00,484,51,201,40.01,10,7237.81,Distributor,Credit Card,Standard
8324,2024-09-25 22:00:00,163,95,95,7.94,5,716.59,Key Account,Credit Card,Standard
8325,2024-02-03 13:00:00,373,158,189,17.23,5,3093.65,Distributor,Credit Card,Standard
8326,2024-05-13 08:00:00,257,73,265,40.32,5,10150.56,Key Account,Credit Card,Standard
8327,2024-06-10 08:00:00,320,67,321,40.02,0,12846.42,Key Account,Credit Card,Express
8328,2024-07-07 06:00:00,484,152,80,28.76,5,2185.76,Online,Invoice,Express
8329,2024-01-07 15:00:00,406,300,287,42.79,10,11052.66,Key Account,Credit Card,Express
8330,2024-01-22 18:00:00,29,11,246,12.12,0,2981.52,Key Account,Invoice,Standard
8331,2024-09-05 15:00:00,165,213,130,69.9,0,9087.0,Key Account,Bank Transfer,Express
8332,2024-04-11 15:00:00,472,270,314,20.33,5,6064.44,Key Account,Credit Card,Express
8333,2024-01-24 13:00:00,193,209,144,67.03,0,9652.32,Key Account,Credit Card,Express
8334,2024-02-26 03:00:00,248,110,135,29.99,0,4048.65,Online,Bank Transfer,Standard
8335,2024-02-12 18:00:00,24,196,97,49.21,0,4773.37,Online,Credit Card,Express
8336,2024-05-30 20:00:00,52,262,168,43.13,0,7245.84,Online,Credit Card,Standard
8337,2024-11-17 16:00:00,413,157,275,12.7,0,3492.5,Online,Credit Card,Express
8338,2024-06-26 02:00:00,378,191,86,37.36,5,3052.31,Online,Bank Transfer,Express
8339,2024-09-13 01:00:00,114,90,142,9.79,5,1320.67,Key Account,Credit Card,Standard
8340,2024-02-13 18:00:00,496,133,307,23.65,0,7260.55,Key Account,Credit Card,Express
8341,2024-04-09 08:00:00,203,285,218,35.61,10,6986.68,Online,Credit Card,Standard
8342,2024-04-05 04:00:00,6,205,133,48.25,0,6417.25,Distributor,Invoice,Standard
8343,2024-02-20 07:00:00,338,86,282,11.96,0,3372.72,Distributor,Bank Transfer,Express
8344,2024-01-08 17:00:00,85,202,253,28.04,0,7094.12,Distributor,Credit Card,Standard
8345,2024-12-09 10:00:00,153,2,273,25.44,0,6945.12,Key Account,Credit Card,Express
8346,2024-04-08 08:00:00,302,272,136,19.21,5,2481.93,Online,Bank Transfer,Standard
8347,2024-01-03 12:00:00,213,17,158,17.51,10,2489.92,Online,Bank Transfer,Standard
8348,2024-06-18 12:00:00,28,299,381,31.13,10,10674.48,Key Account,Credit Card,Standard
8349,2024-10-25 13:00:00,416,153,181,8.88,5,1526.92,Key Account,Invoice,Express
8350,2024-05-27 18:00:00,148,190,311,25.44,5,7516.25,Key Account,Credit Card,Standard
8351,2024-01-19 04:00:00,397,256,346,19.54,5,6422.8,Online,Credit Card,Standard
8352,2024-08-25 10:00:00,163,220,215,38.26,10,7403.31,Key Account,Credit Card,Express
8353,2024-04-06 14:00:00,66,164,111,28.38,0,3150.18,Online,Invoice,Standard
8354,2024-12-16 16:00:00,479,60,186,31.67,0,5890.62,Key Account,Invoice,Standard
8355,2024-09-12 12:00:00,67,255,220,24.97,0,5493.4,Key Account,Invoice,Express
8356,2024-05-16 13:00:00,6,151,269,14.84,0,3991.96,Key Account,Bank Transfer,Standard
8357,2024-05-16 14:00:00,149,236,180,22.15,0,3987.0,Key Account,Bank Transfer,Standard
8358,2024-10-23 16:00:00,112,221,4,30.73,0,122.92,Online,Bank Transfer,Express
8359,2024-04-24 15:00:00,441,173,163,58.45,0,9527.35,Online,Bank Transfer,Express
8360,2024-01-05 16:00:00,425,54,299,25.46,10,6851.29,Distributor,Invoice,Express
8361,2024-12-19 18:00:00,153,71,36,13.99,0,503.64,Online,Bank Transfer,Standard
8362,2024-03-25 18:00:00,132,170,162,40.24,0,6518.88,Online,Invoice,Standard
8363,2024-04-01 08:00:00,416,170,275,40.24,5,10512.7,Distributor,Bank Transfer,Standard
8364,2024-03-25 10:00:00,87,167,83,35.11,10,2622.72,Key Account,Bank Transfer,Standard
8365,2024-01-25 09:00:00,31,154,292,21.38,0,6242.96,Distributor,Invoice,Standard
8366,2024-08-02 07:00:00,382,60,185,31.67,5,5566.0,Key Account,Invoice,Express
8367,2024-07-14 05:00:00,69,183,205,49.93,10,9212.08,Distributor,Invoice,Standard
8368,2024-08-30 03:00:00,314,68,380,46.35,0,17613.0,Distributor,Invoice,Standard
8369,2024-08-28 10:00:00,171,133,100,23.65,5,2246.75,Online,Credit Card,Express
8370,2024-07-04 17:00:00,376,168,75,29.87,5,2128.24,Online,Bank Transfer,Standard
8371,2024-04-12 13:00:00,199,112,162,8.21,5,1263.52,Online,Credit Card,Express
8372,2024-05-19 07:00:00,225,116,118,15.84,5,1775.66,Key Account,Credit Card,Standard
8373,2024-08-22 08:00:00,91,196,222,49.21,10,9832.16,Key Account,Credit Card,Standard
8374,2024-09-03 16:00:00,411,156,293,5.06,0,1482.58,Key Account,Bank Transfer,Express
8375,2024-09-13 17:00:00,308,248,342,29.59,5,9613.79,Online,Credit Card,Express
8376,2024-11-20 07:00:00,81,155,213,7.79,0,1659.27,Key Account,Invoice,Standard
8377,2024-08-28 12:00:00,213,222,191,27.37,0,5227.67,Key Account,Invoice,Express
8378,2024-11-06 09:00:00,61,61,82,34.14,5,2659.51,Key Account,Credit Card,Standard
8379,2024-07-13 18:00:00,152,117,258,21.84,5,5352.98,Distributor,Credit Card,Express
8380,2024-10-29 18:00:00,322,160,331,10.73,10,3196.47,Distributor,Invoice,Express
8381,2024-03-22 23:00:00,29,58,54,15.68,5,804.38,Distributor,Bank Transfer,Express
8382,2024-12-11 22:00:00,257,278,385,41.32,10,14317.38,Key Account,Invoice,Express
8383,2024-02-08 03:00:00,377,72,48,11.47,5,523.03,Key Account,Bank Transfer,Standard
8384,2024-03-01 15:00:00,317,121,161,10.37,0,1669.57,Key Account,Invoice,Express
8385,2024-08-28 22:00:00,364,197,211,24.82,0,5237.02,Distributor,Credit Card,Express
8386,2024-11-27 03:00:00,270,164,48,28.38,0,1362.24,Distributor,Invoice,Standard
8387,2024-07-22 20:00:00,50,221,239,30.73,5,6977.25,Key Account,Invoice,Standard
8388,2024-02-12 16:00:00,238,224,230,54.46,0,12525.8,Key Account,Credit Card,Standard
8389,2024-07-10 16:00:00,399,150,105,17.02,0,1787.1,Online,Bank Transfer,Express
8390,2024-03-27 10:00:00,162,148,56,25.89,0,1449.84,Key Account,Credit Card,Standard
8391,2024-08-05 12:00:00,108,134,330,8.5,0,2805.0,Key Account,Invoice,Express
8392,2024-05-26 14:00:00,126,272,157,19.21,0,3015.97,Online,Invoice,Express
8393,2024-03-05 06:00:00,25,284,22,21.38,10,423.32,Distributor,Credit Card,Express
8394,2024-10-31 14:00:00,46,242,392,41.39,5,15413.64,Online,Credit Card,Standard
8395,2024-06-14 18:00:00,444,159,232,21.11,0,4897.52,Key Account,Bank Transfer,Standard
8396,2024-02-10 21:00:00,136,119,300,9.12,5,2599.2,Online,Invoice,Standard
8397,2024-09-19 17:00:00,479,254,29,44.75,0,1297.75,Distributor,Invoice,Express
8398,2024-03-20 18:00:00,140,79,20,18.37,5,349.03,Online,Invoice,Express
8399,2024-04-15 01:00:00,391,261,191,30.31,0,5789.21,Online,Bank Transfer,Express
8400,2024-08-24 02:00:00,360,100,40,8.26,0,330.4,Online,Credit Card,Standard
8401,2024-09-09 09:00:00,99,213,118,69.9,0,8248.2,Distributor,Bank Transfer,Standard
8402,2024-06-17 01:00:00,297,288,399,43.85,5,16621.34,Distributor,Invoice,Express
8403,2024-04-02 09:00:00,305,118,94,12.41,10,1049.89,Key Account,Bank Transfer,Express
8404,2024-11-16 14:00:00,162,59,155,13.95,10,1946.03,Key Account,Invoice,Express
8405,2024-06-30 22:00:00,199,185,271,58.81,0,15937.51,Key Account,Credit Card,Standard
8406,2024-06-01 00:00:00,103,72,192,11.47,0,2202.24,Distributor,Bank Transfer,Express
8407,2024-06-15 10:00:00,47,172,298,33.82,0,10078.36,Distributor,Credit Card,Standard
8408,2024-09-22 09:00:00,455,6,151,21.77,0,3287.27,Online,Bank Transfer,Express
8409,2024-03-18 16:00:00,90,77,23,23.57,5,515.0,Online,Bank Transfer,Express
8410,2024-08-28 08:00:00,146,231,260,33.32,0,8663.2,Distributor,Bank Transfer,Express
8411,2024-02-09 16:00:00,58,196,335,49.21,5,15661.08,Distributor,Bank Transfer,Standard
8412,2024-04-15 15:00:00,12,17,264,17.51,0,4622.64,Key Account,Invoice,Standard
8413,2024-06-20 19:00:00,352,259,378,34.08,10,11594.02,Key Account,Invoice,Standard
8414,2024-03-08 14:00:00,94,146,377,8.4,10,2850.12,Online,Bank Transfer,Express
8415,2024-05-25 15:00:00,154,182,72,64.24,10,4162.75,Online,Bank Transfer,Standard
8416,2024-03-10 13:00:00,50,217,196,45.89,0,8994.44,Distributor,Invoice,Express
8417,2024-07-02 14:00:00,433,17,281,17.51,0,4920.31,Distributor,Bank Transfer,Express
8418,2024-05-20 13:00:00,173,86,23,11.96,10,247.57,Distributor,Bank Transfer,Standard
8419,2024-07-12 22:00:00,444,99,235,7.29,0,1713.15,Key Account,Credit Card,Express
8420,2024-07-12 11:00:00,468,7,48,47.86,0,2297.28,Online,Bank Transfer,Standard
8421,2024-05-12 12:00:00,288,165,318,6.51,5,1966.67,Online,Invoice,Standard
8422,2024-12-23 08:00:00,406,153,37,8.88,10,295.7,Online,Invoice,Express
8423,2024-06-04 02:00:00,85,35,221,47.99,0,10605.79,Distributor,Invoice,Express
8424,2024-11-11 19:00:00,20,193,17,25.85,0,439.45,Key Account,Invoice,Express
8425,2024-07-03 09:00:00,100,8,177,49.14,0,8697.78,Online,Invoice,Express
8426,2024-08-29 08:00:00,124,92,34,27.54,0,936.36,Distributor,Bank Transfer,Express
8427,2024-02-09 10:00:00,423,196,287,49.21,10,12710.94,Online,Credit Card,Express
8428,2024-05-15 07:00:00,87,194,151,65.24,0,9851.24,Online,Credit Card,Express
8429,2024-09-28 10:00:00,15,54,391,25.46,5,9457.12,Distributor,Invoice,Express
8430,2024-06-11 11:00:00,174,80,312,17.07,0,5325.84,Distributor,Bank Transfer,Express
8431,2024-08-29 18:00:00,337,258,178,29.94,5,5062.85,Distributor,Invoice,Standard
8432,2024-02-09 09:00:00,167,134,219,8.5,0,1861.5,Distributor,Credit Card,Standard
8433,2024-07-14 23:00:00,465,254,44,44.75,0,1969.0,Key Account,Invoice,Standard
8434,2024-06-30 08:00:00,296,149,390,6.29,5,2330.44,Key Account,Invoice,Standard
8435,2024-09-17 18:00:00,288,297,229,20.42,0,4676.18,Distributor,Invoice,Standard
8436,2024-11-09 11:00:00,72,121,87,10.37,10,811.97,Key Account,Invoice,Express
8437,2024-06-30 00:00:00,409,224,136,54.46,10,6665.9,Online,Bank Transfer,Express
8438,2024-05-13 14:00:00,478,23,246,27.49,10,6086.29,Online,Credit Card,Express
8439,2024-12-13 12:00:00,9,23,239,27.49,0,6570.11,Key Account,Invoice,Express
8440,2024-02-02 14:00:00,109,143,19,20.07,10,343.2,Distributor,Credit Card,Express
8441,2024-09-09 03:00:00,280,27,2,33.96,10,61.13,Distributor,Invoice,Standard
8442,2024-09-10 04:00:00,371,150,28,17.02,10,428.9,Distributor,Credit Card,Standard
8443,2024-01-03 22:00:00,355,154,5,21.38,0,106.9,Online,Credit Card,Standard
8444,2024-11-20 17:00:00,360,11,333,12.12,0,4035.96,Key Account,Invoice,Standard
8445,2024-01-31 13:00:00,406,119,301,9.12,10,2470.61,Key Account,Invoice,Express
8446,2024-02-09 07:00:00,181,142,332,23.06,0,7655.92,Distributor,Invoice,Standard
8447,2024-07-14 07:00:00,87,50,305,20.64,10,5665.68,Distributor,Bank Transfer,Express
8448,2024-09-25 14:00:00,51,194,353,65.24,0,23029.72,Distributor,Invoice,Standard
8449,2024-07-03 12:00:00,180,8,160,49.14,10,7076.16,Online,Bank Transfer,Standard
8450,2024-07-25 23:00:00,88,192,153,46.03,10,6338.33,Online,Invoice,Express
8451,2024-06-24 04:00:00,95,123,61,20.38,0,1243.18,Key Account,Bank Transfer,Standard
8452,2024-10-18 19:00:00,371,172,391,33.82,0,13223.62,Distributor,Invoice,Standard
8453,2024-08-08 17:00:00,57,33,178,36.44,0,6486.32,Online,Credit Card,Express
8454,2024-03-29 01:00:00,116,149,91,6.29,0,572.39,Distributor,Credit Card,Express
8455,2024-06-03 18:00:00,213,126,279,23.34,10,5860.67,Online,Credit Card,Standard
8456,2024-08-16 09:00:00,80,157,12,12.7,0,152.4,Distributor,Credit Card,Express
8457,2024-04-24 10:00:00,195,258,68,29.94,0,2035.92,Online,Credit Card,Standard
8458,2024-04-28 09:00:00,187,57,314,40.78,10,11524.43,Online,Bank Transfer,Express
8459,2024-04-13 07:00:00,194,252,153,21.61,0,3306.33,Distributor,Bank Transfer,Express
8460,2024-11-08 10:00:00,40,199,341,38.54,5,12485.03,Key Account,Invoice,Standard
8461,2024-10-10 12:00:00,253,125,375,19.67,5,7007.44,Online,Invoice,Standard
8462,2024-09-09 03:00:00,78,60,255,31.67,0,8075.85,Online,Bank Transfer,Standard
8463,2024-05-31 20:00:00,217,296,212,18.32,0,3883.84,Online,Invoice,Express
8464,2024-03-10 18:00:00,98,252,121,21.61,10,2353.33,Online,Invoice,Standard
8465,2024-08-03 14:00:00,164,19,89,20.33,10,1628.43,Online,Credit Card,Standard
8466,2024-06-08 21:00:00,461,112,372,8.21,10,2748.71,Key Account,Invoice,Express
8467,2024-06-28 09:00:00,228,275,40,22.19,10,798.84,Online,Invoice,Express
8468,2024-05-03 15:00:00,147,287,251,41.5,5,9895.67,Online,Bank Transfer,Standard
8469,2024-03-02 12:00:00,378,177,193,62.3,5,11422.7,Distributor,Invoice,Express
8470,2024-09-18 14:00:00,389,78,336,25.32,0,8507.52,Key Account,Invoice,Express
8471,2024-03-23 17:00:00,214,130,139,8.54,5,1127.71,Distributor,Credit Card,Standard
8472,2024-06-16 12:00:00,465,193,324,25.85,0,8375.4,Distributor,Bank Transfer,Express
8473,2024-10-12 13:00:00,434,222,200,27.37,5,5200.3,Distributor,Bank Transfer,Standard
8474,2024-10-07 10:00:00,59,171,181,52.1,5,8958.59,Distributor,Invoice,Express
8475,2024-03-25 19:00:00,195,60,55,31.67,10,1567.67,Key Account,Invoice,Express
8476,2024-03-11 17:00:00,53,70,207,28.16,0,5829.12,Key Account,Credit Card,Standard
8477,2024-09-28 11:00:00,312,127,65,22.09,0,1435.85,Online,Invoice,Express
8478,2024-05-29 08:00:00,147,159,245,21.11,0,5171.95,Distributor,Bank Transfer,Standard
8479,2024-02-02 14:00:00,108,193,144,25.85,0,3722.4,Distributor,Credit Card,Standard
8480,2024-12-28 06:00:00,409,267,367,41.73,10,13783.42,Distributor,Bank Transfer,Express
8481,2024-02-08 15:00:00,358,134,155,8.5,0,1317.5,Key Account,Bank Transfer,Standard
8482,2024-05-26 11:00:00,118,222,400,27.37,5,10400.6,Key Account,Credit Card,Standard
8483,2024-04-22 18:00:00,29,5,30,14.81,10,399.87,Key Account,Credit Card,Standard
8484,2024-05-17 12:00:00,330,274,71,42.94,5,2896.3,Online,Credit Card,Express
8485,2024-08-13 03:00:00,65,270,356,20.33,0,7237.48,Distributor,Bank Transfer,Express
8486,2024-03-29 18:00:00,220,280,206,23.23,0,4785.38,Distributor,Bank Transfer,Standard
